%time,field.data
1345060000000,0.4931873083114624
1345110000000,0.48743736743927
1345110000000,0.47968411445617676
1345110000000,0.4683659076690674
1345160000000,0.4569816589355469
1345160000000,0.44706761837005615
1345170000000,0.4403848648071289
1345190000000,0.4340437650680542
1345230000000,0.4270998239517212
1345230000000,0.4210774898529053
1345270000000,0.4147789478302002
1345270000000,0.4094737768173218
1345320000000,0.404282808303833
1345320000000,0.40045058727264404
1345370000000,0.3961637020111084
1345370000000,0.3927476406097412
1345410000000,0.38681793212890625
1345410000000,0.38172781467437744
1345410000000,0.3758171796798706
1345460000000,0.37038660049438477
1345460000000,0.36379730701446533
1345470000000,0.3590543270111084
1345490000000,0.3523610830307007
1345530000000,0.3475058078765869
1345530000000,0.34424924850463867
1345570000000,0.3384767770767212
1345570000000,0.33486998081207275
1345620000000,0.32917022705078125
1345620000000,0.32272207736968994
1345660000000,0.31698501110076904
1345660000000,0.31127631664276123
1345710000000,0.30387794971466064
1345710000000,0.3007168769836426
1345710000000,0.29549264907836914
1345750000000,0.2882959842681885
1345750000000,0.2852671146392822
1345770000000,0.2815202474594116
1345790000000,0.27682065963745117
1345830000000,0.27127647399902344
1345830000000,0.26753199100494385
1345880000000,0.2604771852493286
1345880000000,0.2561143636703491
1345920000000,0.2522885799407959
1345920000000,0.24765503406524658
1345960000000,0.24397361278533936
1345960000000,0.24008166790008545
1346010000000,0.23778724670410156
1346010000000,0.23521089553833008
1346010000000,0.23040378093719482
1346050000000,0.22532927989959717
1346050000000,0.2202693223953247
1346070000000,0.2188957929611206
1346090000000,0.21445977687835693
1346130000000,0.20974373817443848
1346130000000,0.20611870288848877
1346170000000,0.20167672634124756
1346170000000,0.19720876216888428
1346220000000,0.1924748420715332
1346220000000,0.18873083591461182
1346260000000,0.1841259002685547
1346260000000,0.1797654628753662
1346310000000,0.17579913139343262
1346310000000,0.1720188856124878
1346310000000,0.16880083084106445
1346360000000,0.16495287418365479
1346360000000,0.16225814819335938
1346370000000,0.1588749885559082
1346390000000,0.15368354320526123
1346430000000,0.14980542659759521
1346430000000,0.14418911933898926
1346470000000,0.14159142971038818
1346470000000,0.1394444704055786
1346520000000,0.13610804080963135
1346520000000,0.13226866722106934
1346560000000,0.13038921356201172
1346560000000,0.12816810607910156
1346610000000,0.125679612159729
1346610000000,0.12129592895507812
1346650000000,0.1209031343460083
1346650000000,0.11812222003936768
1346650000000,0.11658632755279541
1346700000000,0.11350977420806885
1346700000000,0.11170411109924316
1346710000000,0.10928118228912354
1346730000000,0.1062321662902832
1346770000000,0.10285568237304688
1346770000000,0.10169565677642822
1346810000000,0.0995180606842041
1346810000000,0.09483897686004639
1346860000000,0.09180474281311035
1346860000000,0.08867454528808594
1346900000000,0.08360302448272705
1346900000000,0.0845646858215332
1346950000000,0.08192229270935059
1346950000000,0.08026528358459473
1346950000000,0.07672107219696045
1347000000000,0.07330429553985596
1347000000000,0.07051241397857666
1347010000000,0.06728756427764893
1347030000000,0.06389141082763672
1347070000000,0.0631629228591919
1347070000000,0.061695098876953125
1347120000000,0.0598675012588501
1347120000000,0.05887949466705322
1347160000000,0.0556107759475708
1347160000000,0.05363965034484863
1347200000000,0.05068075656890869
1347200000000,0.04914569854736328
1347250000000,0.046404123306274414
1347250000000,0.04293394088745117
1347250000000,0.04209709167480469
1347290000000,0.039185523986816406
1347290000000,0.038179755210876465
1347310000000,0.035324692726135254
1347330000000,0.03163313865661621
1347370000000,0.02921152114868164
1347370000000,0.02707803249359131
1347410000000,0.025426506996154785
1347410000000,0.02377605438232422
1347460000000,0.02064049243927002
1347460000000,0.01827061176300049
1347500000000,0.01713871955871582
1347500000000,0.011739253997802734
1347540000000,0.012039542198181152
1347540000000,0.009431958198547363
1347590000000,0.0075893402099609375
1347590000000,0.006023406982421875
1347630000000,0.004510998725891113
1347630000000,0.0020208358764648438
1347630000000,0.0009900331497192383
1347680000000,-0.0009215474128723145
1347680000000,-0.0030255913734436035
1347690000000,-0.004482746124267578
1347710000000,-0.0043631792068481445
1347750000000,-0.007337629795074463
1347750000000,-0.008628547191619873
1347790000000,-0.011785626411437988
1347790000000,-0.012350320816040039
1347840000000,-0.015744924545288086
1347840000000,-0.016624867916107178
1347880000000,-0.019375264644622803
1347880000000,-0.021589577198028564
1347930000000,-0.02279418706893921
1347930000000,-0.02543574571609497
1347930000000,-0.027752339839935303
1347970000000,-0.028498351573944092
1347970000000,-0.03074336051940918
1347990000000,-0.03164386749267578
1348010000000,-0.0330386757850647
1348050000000,-0.033859968185424805
1348050000000,-0.036171019077301025
1348090000000,-0.03772389888763428
1348090000000,-0.04082787036895752
1348140000000,-0.04103100299835205
1348140000000,-0.04023462533950806
1348180000000,-0.04137545824050903
1348180000000,-0.04108685255050659
1348220000000,-0.04360628128051758
1348220000000,-0.04409557580947876
1348270000000,-0.046890437602996826
1348270000000,-0.04604136943817139
1348270000000,-0.04753762483596802
1348320000000,-0.04942476749420166
1348320000000,-0.05026501417160034
1348330000000,-0.05339473485946655
1348350000000,-0.05152839422225952
1348390000000,-0.05449497699737549
1348390000000,-0.056032001972198486
1348430000000,-0.05734437704086304
1348430000000,-0.0590437650680542
1348480000000,-0.06011307239532471
1348480000000,-0.06093698740005493
1348520000000,-0.06309723854064941
1348520000000,-0.06340306997299194
1348570000000,-0.06533998250961304
1348570000000,-0.06724262237548828
1348610000000,-0.06887626647949219
1348610000000,-0.07072693109512329
1348610000000,-0.07271254062652588
1348660000000,-0.07239031791687012
1348660000000,-0.07408356666564941
1348670000000,-0.07591325044631958
1348690000000,-0.07782429456710815
1348730000000,-0.07971048355102539
1348730000000,-0.08127659559249878
1348780000000,-0.08192020654678345
1348780000000,-0.08287620544433594
1348820000000,-0.08326667547225952
1348820000000,-0.08454442024230957
1348860000000,-0.08476895093917847
1348860000000,-0.0869441032409668
1348910000000,-0.08686041831970215
1348910000000,-0.08904021978378296
1348910000000,-0.08868730068206787
1348960000000,-0.08830606937408447
1348960000000,-0.09015035629272461
1348970000000,-0.09160137176513672
1348990000000,-0.09199029207229614
1349030000000,-0.09329569339752197
1349030000000,-0.09425085783004761
1349070000000,-0.09632658958435059
1349070000000,-0.09766566753387451
1349120000000,-0.09786581993103027
1349120000000,-0.09796857833862305
1349160000000,-0.09983950853347778
1349160000000,-0.10114467144012451
1349210000000,-0.1011120080947876
1349210000000,-0.10291802883148193
1349210000000,-0.10370826721191406
1349250000000,-0.10603678226470947
1349250000000,-0.10625147819519043
1349270000000,-0.10667043924331665
1349290000000,-0.10783833265304565
1349330000000,-0.10814833641052246
1349330000000,-0.11001509428024292
1349380000000,-0.11080002784729004
1349380000000,-0.11082929372787476
1349420000000,-0.1127767562866211
1349420000000,-0.11341071128845215
1349470000000,-0.11304324865341187
1349470000000,-0.11546331644058228
1349510000000,-0.11571943759918213
1349510000000,-0.11588329076766968
1349510000000,-0.11773765087127686
1349560000000,-0.11785656213760376
1349560000000,-0.11846327781677246
1349570000000,-0.1191290020942688
1349590000000,-0.11882752180099487
1349630000000,-0.11918067932128906
1349630000000,-0.12055450677871704
1349670000000,-0.1218309998512268
1349670000000,-0.12299144268035889
1349720000000,-0.1236562728881836
1349720000000,-0.12424248456954956
1349760000000,-0.12479740381240845
1349760000000,-0.12570971250534058
1349810000000,-0.1265791654586792
1349810000000,-0.1279304027557373
1349810000000,-0.12821000814437866
1349860000000,-0.1287439465522766
1349860000000,-0.12962621450424194
1349870000000,-0.13108760118484497
1349890000000,-0.13010787963867188
1349930000000,-0.13250690698623657
1349930000000,-0.13196909427642822
1349970000000,-0.13302171230316162
1349970000000,-0.13352471590042114
1350020000000,-0.1343069076538086
1350020000000,-0.13446903228759766
1350070000000,-0.13535481691360474
1350070000000,-0.13666874170303345
1350110000000,-0.1374637484550476
1350120000000,-0.1381494402885437
1350120000000,-0.13859444856643677
1350160000000,-0.13914072513580322
1350160000000,-0.1398606300354004
1350170000000,-0.1393299102783203
1350190000000,-0.141157329082489
1350230000000,-0.14117926359176636
1350230000000,-0.14199280738830566
1350270000000,-0.14207488298416138
1350270000000,-0.14252102375030518
1350320000000,-0.1420215368270874
1350320000000,-0.14422762393951416
1350370000000,-0.1446053385734558
1350370000000,-0.1445537805557251
1350410000000,-0.1450396180152893
1350410000000,-0.14544624090194702
1350410000000,-0.14575999975204468
1350450000000,-0.1463298797607422
1350450000000,-0.14709335565567017
1350470000000,-0.1472814679145813
1350490000000,-0.14746034145355225
1350530000000,-0.1486702561378479
1350530000000,-0.1499832272529602
1350580000000,-0.14998823404312134
1350580000000,-0.15039759874343872
1350630000000,-0.15065211057662964
1350630000000,-0.1513637900352478
1350670000000,-0.1506168246269226
1350670000000,-0.15190917253494263
1350670000000,-0.15210586786270142
1350720000000,-0.15240365266799927
1350720000000,-0.1521051526069641
1350730000000,-0.15248829126358032
1350750000000,-0.15356040000915527
1350790000000,-0.15376311540603638
1350790000000,-0.15372133255004883
1350840000000,-0.15388703346252441
1350840000000,-0.1539086103439331
1350880000000,-0.15415263175964355
1350880000000,-0.15532177686691284
1350930000000,-0.15591543912887573
1350930000000,-0.15626180171966553
1350970000000,-0.15641999244689941
1350970000000,-0.15703386068344116
1350970000000,-0.15692782402038574
1351010000000,-0.15760886669158936
1351010000000,-0.15692633390426636
1351030000000,-0.158541738986969
1351050000000,-0.15783607959747314
1351090000000,-0.15905410051345825
1351090000000,-0.1607426404953003
1351130000000,-0.15943998098373413
1351130000000,-0.16076499223709106
1351180000000,-0.1614741086959839
1351180000000,-0.1607303023338318
1351220000000,-0.16130989789962769
1351220000000,-0.16080224514007568
1351270000000,-0.16057699918746948
1351270000000,-0.1611807942390442
1351320000000,-0.16294986009597778
1351320000000,-0.16293364763259888
1351320000000,-0.1648327112197876
1351360000000,-0.1639409065246582
1351360000000,-0.16311490535736084
1351370000000,-0.1635148525238037
1351390000000,-0.16227728128433228
1351430000000,-0.16266727447509766
1351430000000,-0.16227495670318604
1351470000000,-0.1628386378288269
1351470000000,-0.16226685047149658
1351520000000,-0.16280323266983032
1351520000000,-0.16457664966583252
1351560000000,-0.1634271740913391
1351560000000,-0.16483455896377563
1351610000000,-0.16417163610458374
1351610000000,-0.16359943151474
1351610000000,-0.16382992267608643
1351650000000,-0.1641310453414917
1351650000000,-0.1636168360710144
1351670000000,-0.1646382212638855
1351690000000,-0.16429144144058228
1351730000000,-0.16476011276245117
1351730000000,-0.16446012258529663
1351780000000,-0.16570311784744263
1351780000000,-0.16526323556900024
1351830000000,-0.16543477773666382
1351830000000,-0.1665317416191101
1351870000000,-0.16786521673202515
1351870000000,-0.16660887002944946
1351870000000,-0.16611874103546143
1351920000000,-0.165554940700531
1351920000000,-0.16674256324768066
1351930000000,-0.16760355234146118
1351950000000,-0.16623717546463013
1351990000000,-0.1658955216407776
1351990000000,-0.168781578540802
1352030000000,-0.16688144207000732
1352030000000,-0.16766446828842163
1352080000000,-0.16770005226135254
1352080000000,-0.16734713315963745
1352120000000,-0.16762369871139526
1352120000000,-0.1681821346282959
1352170000000,-0.1684752106666565
1352170000000,-0.16866588592529297
1352210000000,-0.16862159967422485
1352210000000,-0.16897881031036377
1352210000000,-0.16879194974899292
1352260000000,-0.1681351661682129
1352260000000,-0.170346200466156
1352270000000,-0.16972315311431885
1352290000000,-0.16937947273254395
1352330000000,-0.16981101036071777
1352330000000,-0.16971462965011597
1352370000000,-0.17034220695495605
1352370000000,-0.16941499710083008
1352420000000,-0.17057418823242188
1352420000000,-0.17239177227020264
1352470000000,-0.17230719327926636
1352470000000,-0.17376136779785156
1352510000000,-0.17213493585586548
1352510000000,-0.17141932249069214
1352510000000,-0.17040914297103882
1352550000000,-0.1701788306236267
1352550000000,-0.16930758953094482
1352570000000,-0.17013567686080933
1352590000000,-0.1694774031639099
1352630000000,-0.1696212887763977
1352630000000,-0.16921406984329224
1352670000000,-0.16924482583999634
1352670000000,-0.17036116123199463
1352720000000,-0.1715450882911682
1352720000000,-0.1706632375717163
1352760000000,-0.1701521873474121
1352760000000,-0.17060720920562744
1352810000000,-0.17005813121795654
1352810000000,-0.17091220617294312
1352850000000,-0.17025798559188843
1352850000000,-0.17048215866088867
1352850000000,-0.17012816667556763
1352890000000,-0.16962110996246338
1352890000000,-0.16995006799697876
1352910000000,-0.17079442739486694
1352930000000,-0.1708105206489563
1352970000000,-0.16864335536956787
1352970000000,-0.1675979495048523
1353010000000,-0.16899597644805908
1353010000000,-0.16911882162094116
1353060000000,-0.16911882162094116
1353060000000,-0.16894298791885376
1353110000000,-0.1698821783065796
1353110000000,-0.16904747486114502
1353150000000,-0.1693739891052246
1353150000000,-0.16967958211898804
1353150000000,-0.17016202211380005
1353200000000,-0.16915929317474365
1353200000000,-0.17000460624694824
1353210000000,-0.1707788109779358
1353230000000,-0.17021852731704712
1353270000000,-0.17087429761886597
1353270000000,-0.17015713453292847
1353310000000,-0.17044025659561157
1353310000000,-0.17088711261749268
1353360000000,-0.17127233743667603
1353360000000,-0.170501708984375
1353410000000,-0.17074239253997803
1353410000000,-0.1713162660598755
1353450000000,-0.17092901468276978
1353450000000,-0.17150837182998657
1353450000000,-0.17158722877502441
1353490000000,-0.17087525129318237
1353490000000,-0.17028653621673584
1353510000000,-0.17011600732803345
1353530000000,-0.16908544301986694
1353570000000,-0.1692897081375122
1353570000000,-0.17029553651809692
1353610000000,-0.17139923572540283
1353610000000,-0.17109960317611694
1353660000000,-0.1695665717124939
1353660000000,-0.16927582025527954
1353710000000,-0.16965699195861816
1353710000000,-0.16990911960601807
1353750000000,-0.17003774642944336
1353750000000,-0.1688981056213379
1353750000000,-0.16995179653167725
1353790000000,-0.1699013113975525
1353790000000,-0.16978192329406738
1353810000000,-0.1703396439552307
1353830000000,-0.16942739486694336
1353870000000,-0.1687183976173401
1353870000000,-0.17017251253128052
1353910000000,-0.1700899600982666
1353910000000,-0.16915392875671387
1353960000000,-0.16766703128814697
1353960000000,-0.16847801208496094
1354000000000,-0.16818904876708984
1354000000000,-0.16745102405548096
1354050000000,-0.16737407445907593
1354050000000,-0.16549140214920044
1354090000000,-0.1650344729423523
1354090000000,-0.16548705101013184
1354090000000,-0.16566753387451172
1354130000000,-0.1658070683479309
1354130000000,-0.1655362844467163
1354150000000,-0.16651701927185059
1354170000000,-0.165385901927948
1354210000000,-0.16571521759033203
1354210000000,-0.16365236043930054
1354250000000,-0.16526532173156738
1354250000000,-0.16547924280166626
1354300000000,-0.16417187452316284
1354300000000,-0.16451096534729004
1354340000000,-0.16511869430541992
1354340000000,-0.16552972793579102
1354390000000,-0.16561686992645264
1354390000000,-0.16600114107131958
1354390000000,-0.16707289218902588
1354430000000,-0.1658562421798706
1354430000000,-0.16642379760742188
1354450000000,-0.1665446162223816
1354470000000,-0.16571933031082153
1354510000000,-0.1654173731803894
1354510000000,-0.1660163402557373
1354550000000,-0.16565227508544922
1354550000000,-0.16534018516540527
1354600000000,-0.1647518277168274
1354600000000,-0.16498446464538574
1354650000000,-0.1643112301826477
1354650000000,-0.1640806794166565
1354650000000,-0.16430670022964478
1354690000000,-0.16214913129806519
1354690000000,-0.16189134120941162
1354710000000,-0.16022759675979614
1354730000000,-0.16106706857681274
1354770000000,-0.16130155324935913
1354770000000,-0.16049915552139282
1354820000000,-0.16087305545806885
1354820000000,-0.16083776950836182
1354860000000,-0.1609421968460083
1354860000000,-0.15978801250457764
1354900000000,-0.16075605154037476
1354900000000,-0.16041052341461182
1354950000000,-0.16104722023010254
1354950000000,-0.16095685958862305
1354950000000,-0.16181081533432007
1355000000000,-0.16036802530288696
1355000000000,-0.1603221297264099
1355010000000,-0.16130852699279785
1355030000000,-0.16011685132980347
1355070000000,-0.15999120473861694
1355070000000,-0.15974897146224976
1355110000000,-0.1607150435447693
1355110000000,-0.15868520736694336
1355160000000,-0.15889066457748413
1355160000000,-0.1590646505355835
1355200000000,-0.15967512130737305
1355200000000,-0.1598230004310608
1355250000000,-0.16012537479400635
1355250000000,-0.15983480215072632
1355250000000,-0.15893137454986572
1355300000000,-0.15968674421310425
1355300000000,-0.15940386056900024
1355310000000,-0.15870314836502075
1355330000000,-0.15945762395858765
1355370000000,-0.15967345237731934
1355370000000,-0.15832430124282837
1355410000000,-0.15865153074264526
1355410000000,-0.15818876028060913
1355460000000,-0.1610150933265686
1355460000000,-0.1598423719406128
1355500000000,-0.15971696376800537
1355500000000,-0.16021102666854858
1355540000000,-0.1614876389503479
1355540000000,-0.16071248054504395
1355590000000,-0.16069334745407104
1355590000000,-0.16073232889175415
1355590000000,-0.15999752283096313
1355640000000,-0.16112637519836426
1355640000000,-0.15959292650222778
1355650000000,-0.16016465425491333
1355670000000,-0.1576666235923767
1355710000000,-0.1569790244102478
1355710000000,-0.15401774644851685
1355750000000,-0.15329444408416748
1355750000000,-0.15256339311599731
1355800000000,-0.15301722288131714
1355800000000,-0.15457159280776978
1355840000000,-0.15589135885238647
1355840000000,-0.15544849634170532
1355880000000,-0.15436846017837524
1355880000000,-0.1538008451461792
1355930000000,-0.15213513374328613
1355930000000,-0.15386807918548584
1355930000000,-0.15417718887329102
1355980000000,-0.1528262495994568
1355980000000,-0.15272927284240723
1355990000000,-0.15225738286972046
1356010000000,-0.15323233604431152
1356050000000,-0.15280264616012573
1356050000000,-0.15156012773513794
1356090000000,-0.15158671140670776
1356090000000,-0.15221089124679565
1356140000000,-0.15094125270843506
1356140000000,-0.15101999044418335
1356180000000,-0.15067052841186523
1356180000000,-0.14945995807647705
1356220000000,-0.14960753917694092
1356220000000,-0.1489660143852234
1356270000000,-0.1480390429496765
1356270000000,-0.14819437265396118
1356270000000,-0.14799833297729492
1356310000000,-0.1477295160293579
1356310000000,-0.14672136306762695
1356330000000,-0.14745235443115234
1356350000000,-0.14717334508895874
1356390000000,-0.14719516038894653
1356390000000,-0.1469159722328186
1356430000000,-0.14576613903045654
1356430000000,-0.1455642580986023
1356480000000,-0.1459677815437317
1356480000000,-0.14535129070281982
1356520000000,-0.14559853076934814
1356520000000,-0.1450938582420349
1356570000000,-0.14511007070541382
1356570000000,-0.14531320333480835
1356610000000,-0.14424407482147217
1356610000000,-0.14506101608276367
1356610000000,-0.14432424306869507
1356650000000,-0.14454776048660278
1356650000000,-0.1436050534248352
1356670000000,-0.14264899492263794
1356690000000,-0.1432332992553711
1356730000000,-0.14271658658981323
1356730000000,-0.143343985080719
1356770000000,-0.14272093772888184
1356770000000,-0.1424461007118225
1356820000000,-0.1409003734588623
1356820000000,-0.13945543766021729
1356860000000,-0.13833075761795044
1356860000000,-0.13822722434997559
1356900000000,-0.13903439044952393
1356900000000,-0.13707304000854492
1356950000000,-0.13804841041564941
1356950000000,-0.13829559087753296
1356950000000,-0.13789141178131104
1356990000000,-0.13868218660354614
1356990000000,-0.13857746124267578
1357010000000,-0.1385287642478943
1357030000000,-0.13823240995407104
1357070000000,-0.13844269514083862
1357070000000,-0.13796097040176392
1357110000000,-0.13742494583129883
1357110000000,-0.1373777985572815
1357160000000,-0.13679617643356323
1357160000000,-0.13672715425491333
1357200000000,-0.1368633508682251
1357200000000,-0.13620871305465698
1357240000000,-0.1352633237838745
1357240000000,-0.13496685028076172
1357290000000,-0.13430166244506836
1357290000000,-0.13495194911956787
1357290000000,-0.1339176893234253
1357330000000,-0.13429254293441772
1357330000000,-0.13416683673858643
1357350000000,-0.1332659125328064
1357370000000,-0.13294720649719238
1357410000000,-0.13213896751403809
1357410000000,-0.1325821876525879
1357450000000,-0.13259130716323853
1357450000000,-0.13074266910552979
1357500000000,-0.12906140089035034
1357500000000,-0.12988245487213135
1357540000000,-0.1295260787010193
1357540000000,-0.13010478019714355
1357580000000,-0.1291523575782776
1357580000000,-0.13006824254989624
1357630000000,-0.1294550895690918
1357630000000,-0.128675639629364
1357670000000,-0.12799233198165894
1357670000000,-0.12769025564193726
1357670000000,-0.1286211609840393
1357720000000,-0.12798601388931274
1357720000000,-0.12651985883712769
1357730000000,-0.12685060501098633
1357750000000,-0.1262342929840088
1357790000000,-0.126839280128479
1357790000000,-0.12515366077423096
1357830000000,-0.1244773268699646
1357830000000,-0.12377738952636719
1357880000000,-0.1255267858505249
1357880000000,-0.12574273347854614
1357920000000,-0.12394881248474121
1357920000000,-0.12414228916168213
1357970000000,-0.12360471487045288
1357970000000,-0.12149828672409058
1357970000000,-0.1226685643196106
1358020000000,-0.11900514364242554
1358020000000,-0.11703449487686157
1358030000000,-0.11368972063064575
1358050000000,-0.11203467845916748
1358090000000,-0.11080664396286011
1358090000000,-0.110446035861969
1358130000000,-0.11059308052062988
1358130000000,-0.10954254865646362
1358180000000,-0.10920363664627075
1358180000000,-0.1087523102760315
1358220000000,-0.10857158899307251
1358220000000,-0.10875624418258667
1358260000000,-0.10904687643051147
1358260000000,-0.10792320966720581
1358310000000,-0.10722756385803223
1358310000000,-0.10673803091049194
1358310000000,-0.10614430904388428
1358350000000,-0.10510128736495972
1358350000000,-0.10482388734817505
1358370000000,-0.10487216711044312
1358390000000,-0.10383695363998413
1358430000000,-0.1050344705581665
1358430000000,-0.10317391157150269
1358470000000,-0.10334861278533936
1358470000000,-0.10174036026000977
1358520000000,-0.10178786516189575
1358520000000,-0.10163801908493042
1358560000000,-0.10196042060852051
1358560000000,-0.1020016074180603
1358600000000,-0.10018503665924072
1358600000000,-0.10100716352462769
1358650000000,-0.10111892223358154
1358650000000,-0.09932643175125122
1358650000000,-0.09760832786560059
1358690000000,-0.09726220369338989
1358690000000,-0.0962761640548706
1358710000000,-0.09600740671157837
1358730000000,-0.09544247388839722
1358770000000,-0.09531527757644653
1358770000000,-0.09577196836471558
1358820000000,-0.09527677297592163
1358820000000,-0.09534668922424316
1358860000000,-0.09645766019821167
1358860000000,-0.09553283452987671
1358900000000,-0.0946761965751648
1358900000000,-0.09446549415588379
1358950000000,-0.09397542476654053
1358950000000,-0.09323245286941528
1358950000000,-0.09503400325775146
1359000000000,-0.09375196695327759
1359000000000,-0.09338653087615967
1359010000000,-0.09222358465194702
1359030000000,-0.0896790623664856
1359070000000,-0.08715856075286865
1359070000000,-0.08563107252120972
1359110000000,-0.08488142490386963
1359110000000,-0.08500725030899048
1359160000000,-0.08678984642028809
1359160000000,-0.08328145742416382
1359200000000,-0.08327406644821167
1359200000000,-0.08122122287750244
1359250000000,-0.08223342895507812
1359250000000,-0.08260202407836914
1359250000000,-0.08236813545227051
1359290000000,-0.08172225952148438
1359290000000,-0.08219647407531738
1359310000000,-0.08165013790130615
1359330000000,-0.08118981122970581
1359370000000,-0.08240717649459839
1359370000000,-0.08244341611862183
1359410000000,-0.08393287658691406
1359410000000,-0.08363479375839233
1359460000000,-0.08316868543624878
1359460000000,-0.08277815580368042
1359500000000,-0.08323323726654053
1359500000000,-0.08395522832870483
1359550000000,-0.0819939374923706
1359550000000,-0.08104950189590454
1359550000000,-0.08081120252609253
1359590000000,-0.0804256796836853
1359590000000,-0.07922130823135376
1359610000000,-0.0801132321357727
1359630000000,-0.07915884256362915
1359670000000,-0.0790630578994751
1359670000000,-0.07961434125900269
1359710000000,-0.0805971622467041
1359710000000,-0.0785207748413086
1359760000000,-0.07824617624282837
1359760000000,-0.07666867971420288
1359800000000,-0.07784903049468994
1359800000000,-0.07806158065795898
1359850000000,-0.07818734645843506
1359850000000,-0.07843685150146484
1359890000000,-0.07766348123550415
1359890000000,-0.07802170515060425
1359890000000,-0.07607769966125488
1359940000000,-0.07645577192306519
1359940000000,-0.07665711641311646
1359950000000,-0.07668054103851318
1359970000000,-0.07731044292449951
1360010000000,-0.07691043615341187
1360010000000,-0.07701700925827026
1360050000000,-0.0785256028175354
1360050000000,-0.07645970582962036
1360100000000,-0.07653844356536865
1360100000000,-0.07687443494796753
1360140000000,-0.07592612504959106
1360140000000,-0.07697939872741699
1360180000000,-0.07587862014770508
1360180000000,-0.07687640190124512
1360230000000,-0.07612067461013794
1360230000000,-0.0724337100982666
1360230000000,-0.0709378719329834
1360280000000,-0.06985342502593994
1360280000000,-0.06953692436218262
1360290000000,-0.06993234157562256
1360310000000,-0.06948477029800415
1360350000000,-0.06948262453079224
1360350000000,-0.06769543886184692
1360390000000,-0.06806957721710205
1360390000000,-0.06840920448303223
1360440000000,-0.06856048107147217
1360440000000,-0.06965172290802002
1360480000000,-0.06945216655731201
1360480000000,-0.06914490461349487
1360520000000,-0.06931912899017334
1360520000000,-0.070484459400177
1360570000000,-0.07007783651351929
1360570000000,-0.07077145576477051
1360570000000,-0.07017195224761963
1360610000000,-0.06859374046325684
1360610000000,-0.06907618045806885
1360630000000,-0.06888550519943237
1360650000000,-0.0686347484588623
1360690000000,-0.06832993030548096
1360690000000,-0.06817901134490967
1360740000000,-0.06796205043792725
1360740000000,-0.06837350130081177
1360780000000,-0.06794273853302002
1360780000000,-0.06724190711975098
1360820000000,-0.06768262386322021
1360820000000,-0.06783819198608398
1360870000000,-0.06712013483047485
1360870000000,-0.06869930028915405
1360910000000,-0.06665748357772827
1360910000000,-0.0674096941947937
1360910000000,-0.06638026237487793
1360950000000,-0.06663841009140015
1360950000000,-0.0656670331954956
1360970000000,-0.06514096260070801
1360990000000,-0.06573241949081421
